time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
82800,2026-03-02 07:59:43,22.309141922428,39.0982686300546,12.795276,,,15.97278922504,0,0,1.49125989024,12.234908528,31,5,7.685,15.97278922504,12.795276,0.3131716,1.89925859096,0,0,0,10.1, 0.2, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,69,3.856,3.825,0,0,0,0,5.743,124.7,15.97278922504,12.795276,6,P-GPS,
83000,2026-03-02 07:59:43,22.3091420062415,39.0982685782125,12.795276,,,15.97278922504,0,0,1.49861553352,12.2701447496,30,5,7.685,15.97278922504,12.795276,0.3131716,1.89925859096,0,0,0,10.1, 0, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,69,3.856,3.825,0,0,0,0,5.743,124.7,15.97278922504,12.795276,6,P-GPS,
83200,2026-03-02 07:59:44,22.3091421231568,39.0982685191356,12.467192,,,15.64470522504,0,0,1.50587931328,12.3172248036,30,5,7.685,15.97278922504,12.795276,0.3131716,1.89925859096,0,0,0,10.1, 0.3, -2,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,69,3.856,3.825,0,0,0,0,5.743,124.7,15.64470522504,12.467192,6,P-GPS,
83400,2026-03-02 07:59:44,22.3091422735926,39.0982684684266,12.467192,,,15.64470522504,0,0,1.5090059538,12.3747379288,30,5,7.685,15.97278922504,12.795276,0.3131716,1.89925859096,0,0,0,10, 0.7, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,69,3.856,3.825,0,0,0,0,5.743,124.7,15.64470522504,12.467192,6,P-GPS,
83600,2026-03-02 07:59:44,22.3091424098082,39.0982684248863,12.467192,,,15.64470522504,0,0,1.51292983844,12.4265423924,30,5,7.679,15.97278922504,12.795276,0.3131716,1.89925859096,0,0,0,9.9, 1.1, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,69,3.855,3.823,0,0,0,0,5.949,124.88,15.64470522504,12.467192,6,P-GPS,
83800,2026-03-02 07:59:44,22.3091425133365,39.0982683635385,12.467192,,,15.64470522504,0,0,1.52648955016,12.4696198216,31,5,7.679,15.97278922504,12.795276,0.3131716,1.89925859096,0,0,0,10, 1, -1,0,0,1024,1024,1192,1024,0,0,25,0,10,0,0,69,3.855,3.823,0,0,0,0,5.949,124.88,15.64470522504,12.467192,6,P-GPS,
84000,2026-03-02 07:59:44,22.3091425730543,39.0982683269724,12.467192,,,15.64470522504,0,0,1.5352034612,12.4946526308,30,5,7.679,15.97278922504,12.795276,0.3131716,1.89925859096,0,0,0,10, 0.9, -0.7,0,0,1024,1024,1318,1024,0,0,45,0,10,0,0,69,3.855,3.823,0,0,0,0,5.949,124.88,15.64470522504,12.467192,6,P-GPS,
84200,2026-03-02 07:59:45,22.3091425960754,39.0982683492905,12.467192,,,15.64470522504,0,0,1.52649939268,12.5059387204,30,5,7.679,15.97278922504,12.795276,0.3131716,1.89925859096,0,0,-0.447388,9.9, -1.2, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,69,3.855,3.823,0,0,0,0,5.949,124.88,15.64470522504,12.467192,6,P-GPS,
84400,2026-03-02 07:59:45,22.3091426619004,39.0982683829457,12.795276,,,15.97278922504,0.328084,0,1.51188653132,12.5325135244,30,5,7.679,15.97278922504,12.795276,0.3131716,1.89925859096,0,0,-1.11847,9.9, 4.4, -2,0,0,1024,1024,1066,1024,0,0,6,0,10,0,0,69,3.855,3.823,0,0,0,0,5.949,124.88,15.97278922504,12.795276,6,P-GPS,
84600,2026-03-02 07:59:45,22.3091426129363,39.0982683578013,13.12336,,,16.30087322504,0,0,1.52276251592,12.5522969896,30,5,7.679,16.30087322504,13.12336,0.3131716,1.89925859096,0,0,-0.223694,9.9, 0.1, -1.2,0,0,1024,1024,1251,1024,0,0,34,0,10,0,0,69,3.847,3.822,0,0,0,0,5.949,124.88,16.30087322504,13.12336,6,P-GPS,
84800,2026-03-02 07:59:45,22.3091425412424,39.0982683371846,13.12336,,,16.30087322504,0,0,1.53360569212,12.5793639196,30,5,7.679,16.30087322504,13.12336,0.3131716,1.89925859096,0,0,0,10, -1.4, -0.9,0,0,1024,1024,1043,1024,0,0,3,0,10,0,0,69,3.847,3.822,0,0,0,0,5.949,124.88,16.30087322504,13.12336,6,P-GPS,
85000,2026-03-02 07:59:45,22.3091425551386,39.0982683544349,13.451444,,,16.62895722504,0,0,1.52705385464,12.5870738936,30,5,7.679,16.62895722504,13.451444,0.3131716,1.89925859096,0,0,-0.894776,10.1, 0.1, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,69,3.847,3.822,0,0,0,0,5.949,124.88,16.62895722504,13.451444,6,P-GPS,
85200,2026-03-02 07:59:46,22.3091425857292,39.0982683665993,13.451444,,,16.62895722504,0,0,1.52128285708,12.5989833428,31,5,7.679,16.62895722504,13.451444,0.3131716,1.89925859096,0,0,-0.223694,10, 1.7, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,69,3.847,3.822,0,0,0,0,5.949,124.88,16.62895722504,13.451444,6,P-GPS,
85400,2026-03-02 07:59:46,22.3091425597915,39.0982683224584,13.779528,,,16.95704122504,0,0,1.5374508366,12.616634262,31,5,7.679,16.95704122504,13.779528,0.3131716,1.89925859096,0,0,0,10.1, -0.6, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,69,3.847,3.822,0,0,0,0,5.949,124.88,16.95704122504,13.779528,6,P-GPS,
85600,2026-03-02 07:59:46,22.3091425543301,39.0982682787729,13.779528,,,16.95704122504,0,0,1.55232616516,12.6314964672,31,5,7.691,16.95704122504,13.779528,0.3131716,1.89925859096,0,0,0,10.1, 0.1, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,69,3.853,3.825,0,0,0,0,5.806,124.88,16.95704122504,13.779528,6,P-GPS,
85800,2026-03-02 07:59:46,22.3091425660406,39.0982682550305,13.779528,,,16.95704122504,0,0,1.55959322576,12.640584394,31,5,7.691,16.95704122504,13.779528,0.3131716,1.89925859096,0,0,0,10.1, 0.7, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,69,3.853,3.825,0,0,0,0,5.806,124.88,16.95704122504,13.779528,6,P-GPS,
86000,2026-03-02 07:59:46,22.3091426009795,39.0982681949454,13.779528,,,16.95704122504,0,0,1.57779204524,12.664534526,31,5,7.691,16.95704122504,13.779528,0.3131716,1.89925859096,0,0,0,10, 1.1, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,69,3.853,3.825,0,0,0,0,5.806,124.88,16.95704122504,13.779528,6,P-GPS,
86200,2026-03-02 07:59:47,22.3091426307074,39.0982681357165,13.779528,,,16.95704122504,0,0,1.59610897496,12.6873035556,31,5,7.691,16.95704122504,13.779528,0.3131716,1.89925859096,0,0,0,10, 1.2, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,69,3.853,3.825,0,0,0,0,5.806,124.88,16.95704122504,13.779528,6,P-GPS,
86400,2026-03-02 07:59:47,22.3091426402259,39.098268076178,13.779528,,,16.95704122504,0,0,1.61557747952,12.707677572,31,5,7.691,16.95704122504,13.779528,0.3131716,1.89925859096,0,0,0,10.1, 0.4, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,69,3.853,3.825,0,0,0,0,5.806,124.88,16.95704122504,13.779528,6,P-GPS,
86600,2026-03-02 07:59:47,22.3091426636122,39.0982680351158,13.779528,,,16.95704122504,0,0,1.62825464528,12.7239505384,31,5,7.691,16.95704122504,13.779528,0.3131716,1.89925859096,0,0,0,10.1, 1.3, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,69,3.853,3.825,0,0,0,0,5.806,124.88,16.95704122504,13.779528,6,P-GPS,
86800,2026-03-02 07:59:47,22.3091426861969,39.0982679734161,13.779528,,,16.95704122504,0,0,1.64794296612,12.7463586756,31,5,7.691,16.95704122504,13.779528,0.3131716,1.89925859096,0,0,0,10.1, 1.2, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,69,3.853,3.825,0,0,0,0,5.806,124.88,16.95704122504,13.779528,6,P-GPS,
87000,2026-03-02 07:59:47,22.3091427120521,39.0982678868311,13.779528,,,16.95704122504,0,0,1.67592196964,12.777067338,31,5,7.691,16.95704122504,13.779528,0.3131716,1.89925859096,0,0,0,10.1, 1.2, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,69,3.853,3.825,0,0,0,0,5.806,124.88,16.95704122504,13.779528,6,P-GPS,
87200,2026-03-02 07:59:48,22.3091427424949,39.0982677813325,13.779528,,,16.95704122504,0,0,1.71017722008,12.8143704888,31,5,7.691,16.95704122504,13.779528,0.3131716,1.89925859096,0,0,0,10.2, 1.5, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,69,3.853,3.825,0,0,0,0,5.806,124.88,16.95704122504,13.779528,6,P-GPS,
87400,2026-03-02 07:59:48,22.3091427725013,39.0982676522491,13.779528,,,16.95704122504,0,0,1.75250005608,12.8592851884,31,5,7.691,16.95704122504,13.779528,0.3131716,1.89925859096,0,0,0,10.2, 1.9, 0.5,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,69,3.853,3.825,0,0,0,0,5.806,124.88,16.95704122504,13.779528,6,P-GPS,
87600,2026-03-02 07:59:48,22.3091428209626,39.098267517289,13.779528,,,16.95704122504,0,0,1.79637801024,12.9081697044,31,5,7.678,16.95704122504,13.779528,0.3131716,1.89925859096,0,0,0,10.1, 2.3, 0,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.854,3.824,0,0,0,0,5.821,125.06,16.95704122504,13.779528,6,P-GPS,
87800,2026-03-02 07:59:48,22.3091428758336,39.0982673396693,13.779528,,,16.95704122504,0,0,1.85471790712,12.9713586828,31,5,7.678,16.95704122504,13.779528,0.3131716,1.89925859096,0,0,0,10.1, 3, 0,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.854,3.824,0,0,0,0,5.821,125.06,16.95704122504,13.779528,6,P-GPS,
88000,2026-03-02 07:59:48,22.309142911333,39.0982671190978,13.779528,,,16.95704122504,0,0,1.928231689,13.0469492364,31,5,7.678,16.95704122504,13.779528,0.3131716,1.928231689,0,0,0,10.1, 3.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.854,3.824,0,0,0,0,5.821,125.06,16.95704122504,13.779528,6,P-GPS,
88200,2026-03-02 07:59:49,22.3091429055048,39.0982668395163,13.779528,,,16.95704122504,0,0,2.0225722432,13.1413390032,31,5,7.678,16.95704122504,13.779528,0.3131716,2.0225722432,0,0,0,10.2, 2.5, 1.4,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.854,3.824,0,0,0,0,5.821,125.06,16.95704122504,13.779528,6,P-GPS,
88400,2026-03-02 07:59:49,22.3091428675295,39.0982665780793,13.779528,,,16.95704122504,0,0,2.111466603,13.230643468,32,5,7.678,16.95704122504,13.779528,0.3131716,2.111466603,0,0,0,10.2, 2, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.854,3.824,0,0,0,0,5.821,125.06,16.95704122504,13.779528,6,P-GPS,
88600,2026-03-02 07:59:49,22.30914281256,39.0982663807736,13.779528,,,16.95704122504,0,0,2.1791995448,13.300197276,32,5,7.676,16.95704122504,13.779528,0.3131716,2.1791995448,0,0,0,10, 1.2, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.854,3.822,0,0,0,0,5.829,125.06,16.95704122504,13.779528,6,P-GPS,
88800,2026-03-02 07:59:49,22.3091427483638,39.0982662635139,13.779528,,,16.95704122504,0,0,2.22035440176,13.3461946528,32,5,7.676,16.95704122504,13.779528,0.3131716,2.22035440176,0,0,0,10, 1.8, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.854,3.822,0,0,0,0,5.829,125.06,16.95704122504,13.779528,6,P-GPS,
89000,2026-03-02 07:59:49,22.3091426673816,39.0982661594864,13.779528,,,16.95704122504,0,0,2.2577756628,13.3920936044,32,5,7.676,16.95704122504,13.779528,0.3131716,2.2577756628,0,0,0,10.1, 1, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.854,3.822,0,0,0,0,5.829,125.06,16.95704122504,13.779528,6,P-GPS,
89200,2026-03-02 07:59:50,22.309142618129,39.0982660303413,13.779528,,,16.95704122504,0,0,2.302821596,13.4392392752,32,5,7.676,16.95704122504,13.779528,0.3131716,2.302821596,0,0,0,10, 1.3, -1,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.854,3.822,0,0,0,0,5.829,125.06,16.95704122504,13.779528,6,P-GPS,
89400,2026-03-02 07:59:50,22.3091426153051,39.0982658653142,13.779528,,,16.95704122504,0,0,2.35837934056,13.4949479384,32,5,7.676,16.95704122504,13.779528,0.3131716,2.35837934056,0,0,0,9.9, 1.6, 1.4,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.854,3.822,0,0,0,0,5.829,125.06,16.95704122504,13.779528,6,P-GPS,
89600,2026-03-02 07:59:50,22.3091426011133,39.098265835648,13.779528,,,16.95704122504,0,0,2.3688320968,13.506234028,32,5,7.672,16.95704122504,13.779528,0.3131716,2.3688320968,0,0,0,10, 0.6, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.851,3.821,0,0,0,0,5.957,125.06,16.95704122504,13.779528,6,P-GPS,
89800,2026-03-02 07:59:50,22.3091425946281,39.0982659516457,13.779528,,,16.95704122504,0,0.223694,2.33008209556,13.545440066,32,5,7.672,16.95704122504,13.779528,0.3131716,2.3688320968,0,0.223694,0,10, 1.5, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.851,3.821,0,0,0,0,5.957,125.06,16.95704122504,13.779528,6,P-GPS,
90000,2026-03-02 07:59:50,22.3091425942908,39.0982661213688,13.779528,,,16.95704122504,0,0.223694,2.2730807814,13.6027563408,32,5,7.672,16.95704122504,13.779528,0.3131716,2.3688320968,0,0.223694,0,10.1, 1.4, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.851,3.821,0,0,0,0,5.957,125.06,16.95704122504,13.779528,6,P-GPS,
90200,2026-03-02 07:59:51,22.3091426578975,39.0982662416651,13.779528,,,16.95704122504,0,0,2.23045610812,13.6495083108,32,5,7.672,16.95704122504,13.779528,0.3131716,2.3688320968,0,0,0,10, 3.1, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.851,3.821,0,0,0,0,5.957,125.06,16.95704122504,13.779528,6,P-GPS,
90400,2026-03-02 07:59:51,22.3091427397706,39.0982663242568,13.779528,,,16.95704122504,0,0,2.20015426988,13.6903547688,32,5,7.672,16.95704122504,13.779528,0.3131716,2.3688320968,0,0,0,10.1, 3.5, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.851,3.821,0,0,0,0,5.957,125.06,16.95704122504,13.779528,6,P-GPS,
90600,2026-03-02 07:59:51,22.3091427977091,39.0982663976192,13.779528,,,16.95704122504,0,0,2.17389770736,13.72293351,32,5,7.672,16.95704122504,13.779528,0.3131716,2.3688320968,0,0,0,10, 4.5, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.852,3.822,0,0,0,0,5.934,125.24,16.95704122504,13.779528,6,P-GPS,
90800,2026-03-02 07:59:51,22.3091428056159,39.0982664636575,13.779528,,,16.95704122504,0,0,2.1514600426,13.745407264,32,5,7.672,16.95704122504,13.779528,0.3131716,2.3688320968,0,0,0,10, 3.4, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.852,3.822,0,0,0,0,5.934,125.24,16.95704122504,13.779528,6,P-GPS,
91000,2026-03-02 07:59:51,22.3091427662666,39.0982665842841,13.779528,,,16.95704122504,0,0.223694,2.11189967388,13.7885831184,32,5,7.672,16.95704122504,13.779528,0.3131716,2.3688320968,0,0.223694,0,10.1, 3.2, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.852,3.822,0,0,0,0,5.934,125.24,16.95704122504,13.779528,6,P-GPS,
91200,2026-03-02 07:59:52,22.3091427164999,39.0982667130317,13.779528,,,16.95704122504,0,0.223694,2.07008208724,13.8356631724,32,5,7.672,16.95704122504,13.779528,0.3131716,2.3688320968,0,0.223694,0,9.9, 3.6, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.852,3.822,0,0,0,0,5.934,125.24,16.95704122504,13.779528,6,P-GPS,
91400,2026-03-02 07:59:52,22.309142638724,39.098266815368,13.779528,,,16.95704122504,0,0,2.03838917284,13.8803810216,32,5,7.672,16.95704122504,13.779528,0.3131716,2.3688320968,0,0,0,10.2, 3.1, -4.8,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.852,3.822,0,0,0,0,5.934,125.24,16.95704122504,13.779528,6,P-GPS,
91600,2026-03-02 07:59:52,22.3091426109359,39.0982667383253,13.779528,,,16.95704122504,0,0,2.06530846504,13.90830097,32,5,7.673,16.95704122504,13.779528,0.3131716,2.3688320968,0,0,0,9.8, 3.7, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.851,3.822,0,0,0,0,5.89,125.24,16.95704122504,13.779528,6,P-GPS,
91800,2026-03-02 07:59:52,22.3091425782941,39.0982666037173,13.779528,,,16.95704122504,0,0,2.11176515944,13.9552497904,32,5,7.673,16.95704122504,13.779528,0.3131716,2.3688320968,0,0,0,10, 3.4, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.851,3.822,0,0,0,0,5.89,125.24,16.95704122504,13.779528,6,P-GPS,
92000,2026-03-02 07:59:52,22.3091425156448,39.0982664660562,13.779528,,,16.95704122504,0,0,2.16052500352,14.007054254,32,5,7.673,16.95704122504,13.779528,0.3131716,2.3688320968,0,0,0,9.9, 2.2, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.851,3.822,0,0,0,0,5.89,125.24,16.95704122504,13.779528,6,P-GPS,
92200,2026-03-02 07:59:53,22.3091424350096,39.0982663799912,13.779528,,,16.95704122504,0,0,2.19298563448,14.048392838,32,5,7.673,16.95704122504,13.779528,0.3131716,2.3688320968,0,0,0,10, 3.4, 0.5,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.851,3.822,0,0,0,0,5.89,125.24,16.95704122504,13.779528,6,P-GPS,
92400,2026-03-02 07:59:53,22.3091422826597,39.0982663130457,13.779528,,,16.95704122504,0,0,2.22318904752,14.1083994016,32,5,7.673,16.95704122504,13.779528,0.3131716,2.3688320968,0,0,0,9.8, 0.7, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.851,3.822,0,0,0,0,5.89,125.24,16.95704122504,13.779528,6,P-GPS,
92600,2026-03-02 07:59:53,22.3091421456071,39.0982663001892,13.779528,,,16.95704122504,0,0,2.23563655448,14.1585962536,32,5,7.673,16.95704122504,13.779528,0.3131716,2.3688320968,0,0,0,10, 0.1, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.851,3.822,0,0,0,0,5.89,125.24,16.95704122504,13.779528,6,P-GPS,
92800,2026-03-02 07:59:53,22.3091420398611,39.0982663752386,13.779528,,,16.95704122504,0,0,2.21780846992,14.204724864,32,5,7.669,16.95704122504,13.779528,0.3131716,2.3688320968,0,0,0,9.9, 1.5, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.849,3.819,0,0,0,0,5.935,125.42,16.95704122504,13.779528,6,P-GPS,
93000,2026-03-02 07:59:53,22.3091419631715,39.0982664355317,13.779528,,,16.95704122504,0,0,2.20345807576,14.239337726,32,5,7.669,16.95704122504,13.779528,0.3131716,2.3688320968,0,0,0,9.9, 0.8, -1,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.849,3.819,0,0,0,0,5.935,125.42,16.95704122504,13.779528,6,P-GPS,
93200,2026-03-02 07:59:54,22.3091419221774,39.0982665092128,13.779528,,,16.95704122504,0,0.223694,2.18230650028,14.26837316,32,5,7.669,16.95704122504,13.779528,0.3131716,2.3688320968,0,0.223694,0,10, 1.4, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.849,3.819,0,0,0,0,5.935,125.42,16.95704122504,13.779528,6,P-GPS,
93400,2026-03-02 07:59:54,22.3091419237757,39.0982665454465,13.779528,,,16.95704122504,0,0.223694,2.17023957076,14.2806106932,32,5,7.669,16.95704122504,13.779528,0.3131716,2.3688320968,0,0.223694,0,9.9, 0.9, -5.4,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.849,3.819,0,0,0,0,5.935,125.42,16.95704122504,13.779528,6,P-GPS,
93600,2026-03-02 07:59:54,22.3091419682009,39.0982663665866,13.779528,,,16.95704122504,0,0,2.22585637044,14.3431106952,32,5,7.669,16.95704122504,13.779528,0.3131716,2.3688320968,0,0,0,10.1, 1.7, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.849,3.819,0,0,0,0,5.935,125.42,16.95704122504,13.779528,6,P-GPS,
93800,2026-03-02 07:59:54,22.3091420013503,39.0982660454848,13.779528,,,16.95704122504,0,0,2.32974744988,14.4521658168,32,5,7.669,16.95704122504,13.779528,0.3131716,2.3688320968,0,0,0,10, 0.7, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.848,3.818,0,0,0,0,5.882,125.42,16.95704122504,13.779528,6,P-GPS,
94000,2026-03-02 07:59:54,22.3091420247012,39.0982656866496,13.779528,,,16.95704122504,0,0,2.44725729616,14.5735897052,32,5,7.669,16.95704122504,13.779528,0.3131716,2.44725729616,0,0,0,10.2, 0.6, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.848,3.818,0,0,0,0,5.882,125.42,16.95704122504,13.779528,6,P-GPS,
94200,2026-03-02 07:59:55,22.3091420515068,39.0982653859922,13.779528,,,16.95704122504,0,0,2.54555782424,14.6755582124,32,5,7.669,16.95704122504,13.779528,0.3131716,2.54555782424,0,0,0,10.1, 0.5, 0.3,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.848,3.818,0,0,0,0,5.882,125.42,16.95704122504,13.779528,6,P-GPS,
94400,2026-03-02 07:59:55,22.3091420829428,39.0982651618372,13.779528,,,16.95704122504,0,0,2.61836622552,14.7520674012,32,5,7.669,16.95704122504,13.779528,0.3131716,2.61836622552,0,0,0,10.1, 0.6, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.848,3.818,0,0,0,0,5.882,125.42,16.95704122504,13.779528,6,P-GPS,
94600,2026-03-02 07:59:55,22.3091421023513,39.098265071133,13.779528,,,16.95704122504,0,0,2.64751320808,14.7834978484,32,5,7.669,16.95704122504,13.779528,0.3131716,2.64751320808,0,0,0,10, 1.2, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.848,3.818,0,0,0,0,5.882,125.42,16.95704122504,13.779528,6,P-GPS,
94800,2026-03-02 07:59:55,22.3091420919837,39.0982651338795,13.779528,,,16.95704122504,0,0.223694,2.62717200008,14.8050201588,32,5,7.669,16.95704122504,13.779528,0.3131716,2.64751320808,0,0.223694,0,9.9, 0.3, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.848,3.818,0,0,0,0,5.882,125.42,16.95704122504,13.779528,6,P-GPS,
95000,2026-03-02 07:59:55,22.3091420889858,39.0982653179639,13.779528,,,16.95704122504,0,0.223694,2.56598433408,14.8671592684,32,5,7.669,16.95704122504,13.779528,0.3131716,2.64751320808,0,0.223694,0,9.9, 1.6, -5,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.849,3.819,0,0,0,0,5.921,125.42,16.95704122504,13.779528,6,P-GPS,
95200,2026-03-02 07:59:56,22.3091421227665,39.0982654732682,13.779528,,,16.95704122504,0,0.223694,2.5122704216,14.9209978528,32,5,7.669,16.95704122504,13.779528,0.3131716,2.64751320808,0,0.223694,0,9.8, 2.5, -4.9,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.849,3.819,0,0,0,0,5.921,125.42,16.95704122504,13.779528,6,P-GPS,
95400,2026-03-02 07:59:56,22.3091421256536,39.0982655472024,13.779528,,,16.95704122504,0,0.223694,2.48746399036,14.9459978536,32,5,7.669,16.95704122504,13.779528,0.3131716,2.64751320808,0,0.223694,0,9.7, 2.7, -5.5,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.849,3.819,0,0,0,0,5.921,125.42,16.95704122504,13.779528,6,P-GPS,
95600,2026-03-02 07:59:56,22.3091420401893,39.0982655217958,13.779528,,,16.95704122504,0,0,2.50107291468,14.9783141276,32,5,7.669,16.95704122504,13.779528,0.3131716,2.64751320808,0,0,0,10.1, 0.2, -4.8,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.849,3.819,0,0,0,0,5.921,125.42,16.95704122504,13.779528,6,P-GPS,
95800,2026-03-02 07:59:56,22.3091419990131,39.0982654331322,13.779528,,,16.95704122504,0,0,2.53314640652,15.011811504,32,5,7.669,16.95704122504,13.779528,0.3131716,2.64751320808,0,0,0,10, 0, -5.3,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.849,3.819,0,0,0,0,5.921,125.42,16.95704122504,13.779528,6,P-GPS,
96000,2026-03-02 07:59:56,22.3091420527335,39.0982652411403,13.779528,,,16.95704122504,0,0,2.59371071292,15.0795280416,32,5,7.661,16.95704122504,13.779528,0.3131716,2.64751320808,0,0,0,10.1, 0.8, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.846,3.816,0,0,0,0,6.185,125.6,16.95704122504,13.779528,6,P-GPS,
96200,2026-03-02 07:59:57,22.3091421589513,39.0982650419694,13.779528,,,16.95704122504,0,0,2.65417659412,15.1571199076,32,5,7.661,16.95704122504,13.779528,0.3131716,2.65417659412,0,0,0,9.9, 1.7, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.846,3.816,0,0,0,0,6.185,125.6,16.95704122504,13.779528,6,P-GPS,
96400,2026-03-02 07:59:57,22.3091422409288,39.0982648855143,13.779528,,,16.95704122504,0,0,2.70235572952,15.2178154476,32,5,7.661,16.95704122504,13.779528,0.3131716,2.70235572952,0,0,0,10, 2.9, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.846,3.816,0,0,0,0,6.185,125.6,16.95704122504,13.779528,6,P-GPS,
96600,2026-03-02 07:59:57,22.3091422278331,39.0982648174275,13.779528,,,16.95704122504,0,0,2.72576780376,15.2412734536,32,5,7.661,16.95704122504,13.779528,0.3131716,2.72576780376,0,0,0,10, 1, -5.4,0,0,1024,1024,1024,1024,0,0,0,0,10,0,0,68,3.846,3.816,0,0,0,0,6.185,125.6,16.95704122504,13.779528,6,P-GPS,
