time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
258600,2026-03-02 08:02:13,22.3091415859358,39.0983729657726,33.464568,,,37.529175741616,1.312336,0,3.4184384296,52.540684096,31,5,7.59,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -4.3, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.805,3.785,0,0,0,0,5.628,131.9,37.529175741616,33.464568,6,P-GPS,
258800,2026-03-02 08:02:14,22.3091415749829,39.0983728622538,33.464568,,,37.529175741616,1.312336,0,3.4085959096,52.575789084,31,5,7.593,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,2, -6.5, -4.9,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.806,3.787,0,0,0,0,5.591,131.9,37.529175741616,33.464568,6,P-GPS,
259000,2026-03-02 08:02:14,22.3091415757882,39.0983727182684,33.464568,,,37.529175741616,1.312336,0.223694,3.401246828,52.624345516,31,5,7.593,39.825763741616,35.761156,5.368656,8.6662732432,0,-0.223694,0,2, -6.2, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.806,3.787,0,0,0,0,5.591,131.9,37.529175741616,33.464568,6,P-GPS,
259200,2026-03-02 08:02:14,22.3091416052736,39.0983725608557,33.464568,,,37.529175741616,1.312336,0.223694,3.4043308176,52.678479376,31,5,7.593,39.825763741616,35.761156,5.368656,8.6662732432,0,-0.223694,0,1.9, -5.3, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.806,3.787,0,0,0,0,5.591,131.9,37.529175741616,33.464568,6,P-GPS,
259400,2026-03-02 08:02:14,22.30914161362,39.0983724034338,33.464568,,,37.529175741616,1.312336,0,3.4006234684,52.731957068,31,5,7.593,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -6.6, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.806,3.787,0,0,0,0,5.591,131.9,37.529175741616,33.464568,6,P-GPS,
259600,2026-03-02 08:02:14,22.3091416432039,39.0983723106475,33.792652,,,37.857259741616,1.312336,0,3.4077756996,52.765093552,31,5,7.593,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -6.1, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.806,3.787,0,0,0,0,5.591,131.9,37.857259741616,33.792652,6,P-GPS,
259800,2026-03-02 08:02:15,22.3091416674763,39.0983722820893,33.792652,,,37.857259741616,1.312336,0,3.4155512904,52.778216912,31,5,7.584,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -6, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.802,3.782,0,0,0,0,5.818,131.72,37.857259741616,33.792652,6,P-GPS,
260000,2026-03-02 08:02:15,22.3091416850601,39.0983722610226,33.792652,,,37.857259741616,1.312336,0,3.4211615268,52.787731348,31,5,7.584,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,2, -6.3, -3,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.802,3.782,0,0,0,0,5.818,131.72,37.857259741616,33.792652,6,P-GPS,
260200,2026-03-02 08:02:15,22.3091417161325,39.0983722622542,33.792652,,,37.857259741616,1.312336,0,3.4324804248,52.798886204,31,5,7.584,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -5.9, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.802,3.782,0,0,0,0,5.818,131.72,37.857259741616,33.792652,6,P-GPS,
260400,2026-03-02 08:02:15,22.3091417376657,39.0983722887936,33.792652,,,37.857259741616,1.312336,0,3.4412402676,52.811025312,31,5,7.584,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,2, -6.6, -3.7,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.802,3.782,0,0,0,0,5.818,131.72,37.857259741616,33.792652,6,P-GPS,
260600,2026-03-02 08:02:15,22.3091417767183,39.0983723330199,33.792652,,,37.857259741616,1.312336,0,3.457021108,52.831694604,31,5,7.584,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,2, -6.7, -4.3,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.802,3.782,0,0,0,0,5.818,131.72,37.857259741616,33.792652,6,P-GPS,
260800,2026-03-02 08:02:16,22.3091418085018,39.0983723827051,33.792652,,,37.857259741616,1.312336,0,3.4704397436,52.852035812,31,5,7.579,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,2, -7.3, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.798,3.779,0,0,0,0,6.207,131.72,37.857259741616,33.792652,6,P-GPS,
261000,2026-03-02 08:02:16,22.3091418398527,39.0983724006373,33.792652,,,37.857259741616,1.312336,0,3.4824804264,52.864831088,31,5,7.579,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,2, -7, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.798,3.779,0,0,0,0,6.207,131.72,37.857259741616,33.792652,6,P-GPS,
261200,2026-03-02 08:02:16,22.3091418757226,39.0983724002206,33.792652,,,37.857259741616,1.312336,0,3.4954725528,52.877954448,31,5,7.579,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,2, -7.6, -3.4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.798,3.779,0,0,0,0,6.207,131.72,37.857259741616,33.792652,6,P-GPS,
261400,2026-03-02 08:02:16,22.3091419541427,39.0983724274175,33.792652,,,37.857259741616,1.312336,0,3.5249673044,52.908138176,31,5,7.579,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,2, -6.4, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.798,3.779,0,0,0,0,6.207,131.72,37.857259741616,33.792652,6,P-GPS,
261600,2026-03-02 08:02:16,22.3091420318088,39.0983724337514,33.792652,,,37.857259741616,1.312336,0,3.5533465704,52.9363534,31,5,7.579,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -5.9, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,11.7,0,0,61,3.798,3.779,0,0,0,0,6.207,131.72,37.857259741616,33.792652,6,P-GPS,
261800,2026-03-02 08:02:17,22.309142072879,39.0983723864554,33.792652,,,37.857259741616,1.312336,0,3.5664043136,52.958335028,31,5,7.572,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -7, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.797,3.778,0,0,0,0,6.589,131.72,37.857259741616,33.792652,6,P-GPS,
262000,2026-03-02 08:02:17,22.3091421686836,39.0983724023597,33.792652,,,37.857259741616,1.312336,0,3.6017389604,52.9937681,31,5,7.572,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -6, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.797,3.778,0,0,0,0,6.589,131.72,37.857259741616,33.792652,6,P-GPS,
262200,2026-03-02 08:02:17,22.3091423106471,39.0983724572258,33.792652,,,37.857259741616,1.312336,0,3.6553150776,53.048558128,31,5,7.572,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -4.2, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.797,3.778,0,0,0,0,6.589,131.72,37.857259741616,33.792652,6,P-GPS,
262400,2026-03-02 08:02:17,22.3091424294369,39.0983724708706,33.792652,,,37.857259741616,1.312336,0,3.6989174412,53.0921933,31,5,7.572,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,2, -5, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.797,3.778,0,0,0,0,6.589,131.72,37.857259741616,33.792652,6,P-GPS,
262600,2026-03-02 08:02:17,22.3091425349822,39.0983724557442,33.792652,,,37.857259741616,1.312336,0,3.7365814844,53.131235296,31,5,7.572,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.8, -3.2, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.797,3.778,0,0,0,0,6.589,131.72,37.857259741616,33.792652,6,P-GPS,
262800,2026-03-02 08:02:18,22.3091425316325,39.0983724085732,33.792652,,,37.857259741616,1.312336,0,3.73359592,53.146983328,31,5,7.57,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -6.6, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.798,3.78,0,0,0,0,6.541,131.72,37.857259741616,33.792652,6,P-GPS,
263000,2026-03-02 08:02:18,22.3091425569094,39.098372371292,33.464568,,,37.529175741616,1.312336,0,3.7414043192,53.16273136,31,5,7.57,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,2.1, -6.5, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.798,3.78,0,0,0,0,6.541,131.72,37.529175741616,33.464568,6,P-GPS,
263200,2026-03-02 08:02:18,22.3091426425085,39.0983724694306,33.464568,,,37.529175741616,1.312336,0,3.776082798,53.208335036,31,5,7.57,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -3.6, -5.3,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.798,3.78,0,0,0,0,6.541,131.72,37.529175741616,33.464568,6,P-GPS,
263400,2026-03-02 08:02:18,22.3091426394694,39.0983725456691,33.464568,,,37.529175741616,1.312336,0,3.7779856852,53.233925588,31,5,7.57,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -4.9, -5.6,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.798,3.78,0,0,0,0,6.541,131.72,37.529175741616,33.464568,6,P-GPS,
263600,2026-03-02 08:02:19,22.3091425896395,39.0983725678749,33.464568,,,37.529175741616,1.312336,0,3.760826892,53.253610628,31,5,7.57,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,2, -5.5, -4.9,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.798,3.78,0,0,0,0,6.541,131.72,37.529175741616,33.464568,6,P-GPS,
263800,2026-03-02 08:02:19,22.309142537745,39.098372619963,33.792652,,,37.857259741616,1.312336,0,3.74425865,53.279529264,31,5,7.57,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,2.1, -5.1, -5.4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.796,3.778,0,0,0,0,6.309,131.72,37.857259741616,33.792652,6,P-GPS,
264000,2026-03-02 08:02:19,22.309142493368,39.0983726565775,33.792652,,,37.857259741616,1.312336,0,3.7297901456,53.299870472,31,5,7.57,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,2, -6.1, -4.5,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.796,3.778,0,0,0,0,6.309,131.72,37.857259741616,33.792652,6,P-GPS,
264200,2026-03-02 08:02:19,22.3091424724817,39.0983726765099,33.792652,,,37.857259741616,1.312336,0,3.7231300404,53.310041076,31,5,7.57,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -5.3, -4.8,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.796,3.778,0,0,0,0,6.309,131.72,37.857259741616,33.792652,6,P-GPS,
264400,2026-03-02 08:02:19,22.3091424636449,39.0983726411409,33.792652,,,37.857259741616,1.312336,0,3.718340014,53.322508268,31,5,7.57,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,2, -5.1, -3.7,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.796,3.778,0,0,0,0,6.309,131.72,37.857259741616,33.792652,6,P-GPS,
264600,2026-03-02 08:02:19,22.309142498474,39.0983725959978,33.792652,,,37.857259741616,1.312336,0,3.729002744,53.342193308,31,5,7.57,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.8, -5, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.796,3.778,0,0,0,0,6.309,131.72,37.857259741616,33.792652,6,P-GPS,
264800,2026-03-02 08:02:20,22.3091425861314,39.0983725693658,33.792652,,,37.857259741616,1.312336,0,3.7596129812,53.375329792,31,5,7.57,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -4, -4.8,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.796,3.778,0,0,0,0,6.309,131.72,37.857259741616,33.792652,6,P-GPS,
265000,2026-03-02 08:02:20,22.3091426494114,39.0983725693797,33.792652,,,37.857259741616,1.312336,0,3.7825460528,53.398623756,31,5,7.576,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -4, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.799,3.778,0,0,0,0,6.075,131.72,37.857259741616,33.792652,6,P-GPS,
265200,2026-03-02 08:02:20,22.3091426657144,39.0983725589574,33.792652,,,37.857259741616,1.312336,0,3.7880250556,53.40551352,31,5,7.576,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -5.1, -4.5,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.799,3.778,0,0,0,0,6.075,131.72,37.857259741616,33.792652,6,P-GPS,
265400,2026-03-02 08:02:20,22.3091426958016,39.0983724899001,33.792652,,,37.857259741616,1.312336,0,3.7961943472,53.431104072,31,5,7.576,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -4.8, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.799,3.778,0,0,0,0,6.075,131.72,37.857259741616,33.792652,6,P-GPS,
265600,2026-03-02 08:02:20,22.3091427859178,39.0983724437107,33.792652,,,37.857259741616,1.312336,0,3.82709986,53.467521396,31,5,7.576,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.8, -4, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.799,3.778,0,0,0,0,6.075,131.72,37.857259741616,33.792652,6,P-GPS,
265800,2026-03-02 08:02:21,22.3091429149237,39.0983724853951,33.792652,,,37.857259741616,1.312336,0,3.8754594416,53.516733996,31,5,7.576,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.8, -2.6, -5.5,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.799,3.778,0,0,0,0,6.075,131.72,37.857259741616,33.792652,6,P-GPS,
266000,2026-03-02 08:02:21,22.3091429947359,39.0983724710697,33.792652,,,37.857259741616,1.312336,0,3.9038387076,53.546261556,31,5,7.57,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.8, -3.5, -4.4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.796,3.777,0,0,0,0,6.098,131.54,37.857259741616,33.792652,6,P-GPS,
266200,2026-03-02 08:02:21,22.3091430357675,39.0983723719309,33.792652,,,37.857259741616,1.312336,0,3.9152232224,53.583006964,31,5,7.57,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.8, -4.5, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.796,3.777,0,0,0,0,6.098,131.54,37.857259741616,33.792652,6,P-GPS,
266400,2026-03-02 08:02:21,22.309143065814,39.098372276274,33.792652,,,37.857259741616,1.312336,0,3.9230316216,53.6171277,31,5,7.57,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -5.2, -3.4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.796,3.777,0,0,0,0,6.098,131.54,37.857259741616,33.792652,6,P-GPS,
266600,2026-03-02 08:02:21,22.3091431032153,39.0983722214217,33.792652,,,37.857259741616,1.312336,0,3.9349410708,53.64009358,31,5,7.57,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,2, -3.5, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.796,3.777,0,0,0,0,6.098,131.54,37.857259741616,33.792652,6,P-GPS,
266800,2026-03-02 08:02:22,22.3091431160465,39.0983721768759,33.792652,,,37.857259741616,1.312336,0,3.9383531444,53.655841612,31,5,7.57,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.8, -4.8, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.796,3.777,0,0,0,0,6.098,131.54,37.857259741616,33.792652,6,P-GPS,
267000,2026-03-02 08:02:22,22.3091431535314,39.0983721137405,33.792652,,,37.857259741616,1.312336,0,3.9502625936,53.68110408,31,5,7.575,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.8, -4.3, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.796,3.777,0,0,0,0,5.922,131.72,37.857259741616,33.792652,6,P-GPS,
267200,2026-03-02 08:02:22,22.30914318376,39.0983720243989,33.792652,,,37.857259741616,1.312336,0,3.9590224364,53.713256312,31,5,7.575,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.7, -4.4, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.796,3.777,0,0,0,0,5.922,131.72,37.857259741616,33.792652,6,P-GPS,
267400,2026-03-02 08:02:22,22.3091432265521,39.0983719775474,33.792652,,,37.857259741616,1.312336,0,3.9735237492,53.735566024,31,5,7.575,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.8, -4.1, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.796,3.777,0,0,0,0,5.922,131.72,37.857259741616,33.792652,6,P-GPS,
267600,2026-03-02 08:02:22,22.3091432770952,39.0983719616154,33.792652,,,37.857259741616,1.312336,0,3.9916011776,53.754594896,31,5,7.575,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.8, -3.6, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.796,3.777,0,0,0,0,5.922,131.72,37.857259741616,33.792652,6,P-GPS,
267800,2026-03-02 08:02:23,22.309143291931,39.0983719360945,33.792652,,,37.857259741616,1.312336,0,3.9964568208,53.7647655,31,5,7.575,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -4.9, -4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.796,3.777,0,0,0,0,5.922,131.72,37.857259741616,33.792652,6,P-GPS,
268000,2026-03-02 08:02:23,22.3091433213158,39.0983719315802,33.792652,,,37.857259741616,1.312336,0,4.007053934,53.775592272,31,5,7.577,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,2, -5.5, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.8,3.781,0,0,0,0,5.683,131.54,37.857259741616,33.792652,6,P-GPS,
268200,2026-03-02 08:02:23,22.3091434126056,39.0983720983456,33.792652,,,37.857259741616,1.312336,0.223694,4.0440946176,53.840880988,31,5,7.577,39.825763741616,35.761156,5.368656,8.6662732432,0,0.223694,0,1.8, -2.2, -6.2,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.8,3.781,0,0,0,0,5.683,131.54,37.857259741616,33.792652,6,P-GPS,
268400,2026-03-02 08:02:23,22.309143430909,39.098372217463,33.792652,,,37.857259741616,1.312336,0,4.053969946,53.881891488,31,5,7.577,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -3.7, -5.7,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.8,3.781,0,0,0,0,5.683,131.54,37.857259741616,33.792652,6,P-GPS,
268600,2026-03-02 08:02:23,22.3091434374392,39.098372214898,33.792652,,,37.857259741616,1.312336,0,4.056266534,53.884188076,31,5,7.577,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.8, -5.1, -4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.8,3.781,0,0,0,0,5.683,131.54,37.857259741616,33.792652,6,P-GPS,
268800,2026-03-02 08:02:24,22.3091434836945,39.0983721207041,33.792652,,,37.857259741616,1.312336,0,4.070538188,53.920277316,31,5,7.577,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.8, -3.7, -4.8,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.8,3.781,0,0,0,0,5.683,131.54,37.857259741616,33.792652,6,P-GPS,
269000,2026-03-02 08:02:24,22.3091435188941,39.0983718755149,33.792652,,,37.857259741616,1.312336,0.223694,4.077920078,54.003938736,31,5,7.575,39.825763741616,35.761156,5.368656,8.6662732432,0,-0.223694,0,1.7, -3.2, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.795,3.776,0,0,0,0,5.586,131.54,37.857259741616,33.792652,6,P-GPS,
269200,2026-03-02 08:02:24,22.3091434926341,39.0983716267651,33.464568,,,37.529175741616,1.312336,0.223694,4.0645342508,54.088584408,31,5,7.575,39.825763741616,35.761156,5.368656,8.6662732432,0,-0.223694,0,1.8, -4.2, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.795,3.776,0,0,0,0,5.586,131.54,37.529175741616,33.464568,6,P-GPS,
269400,2026-03-02 08:02:24,22.3091434055271,39.0983715149632,33.792652,,,37.857259741616,1.312336,0,4.0316274256,54.137797008,30,5,7.575,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.7, -4.7, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.795,3.776,0,0,0,0,5.586,131.54,37.857259741616,33.792652,6,P-GPS,
269600,2026-03-02 08:02:24,22.3091432976409,39.0983714583006,33.792652,,,37.857259741616,1.312336,0,3.9918308364,54.181760264,31,5,7.575,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.7, -5.1, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.795,3.776,0,0,0,0,5.586,131.54,37.857259741616,33.792652,6,P-GPS,
269800,2026-03-02 08:02:25,22.3091431702841,39.0983713545966,33.792652,,,37.857259741616,1.312336,0,3.9447507824,54.239831132,31,5,7.575,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.7, -6.8, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.795,3.776,0,0,0,0,5.586,131.54,37.857259741616,33.792652,6,P-GPS,
270000,2026-03-02 08:02:25,22.309143083946,39.0983712872293,33.464568,,,37.529175741616,1.312336,0,3.9130250596,54.278545044,31,5,7.574,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.796,3.775,0,0,0,0,5.744,131.72,37.529175741616,33.464568,6,P-GPS,
270200,2026-03-02 08:02:25,22.3091429846247,39.0983713491794,33.464568,,,37.529175741616,1.312336,0,3.8770014364,54.320539796,31,5,7.574,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -5, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.796,3.775,0,0,0,0,5.744,131.72,37.529175741616,33.464568,6,P-GPS,
270400,2026-03-02 08:02:25,22.3091429059755,39.0983714713018,33.792652,,,37.857259741616,1.312336,0,3.8490486796,54.370736648,31,5,7.574,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.8, -4.6, -3.7,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.796,3.775,0,0,0,0,5.744,131.72,37.857259741616,33.792652,6,P-GPS,
270600,2026-03-02 08:02:26,22.3091428239166,39.0983715757743,33.464568,,,37.529175741616,1.312336,0,3.8201116708,54.416996492,31,5,7.574,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.8, -5.2, -3.4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.796,3.775,0,0,0,0,5.744,131.72,37.529175741616,33.464568,6,P-GPS,
270800,2026-03-02 08:02:26,22.3091427673874,39.0983716074624,33.464568,,,37.529175741616,1.312336,0,3.799868888,54.440290456,31,5,7.574,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.8, -4.8, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.796,3.775,0,0,0,0,5.744,131.72,37.529175741616,33.464568,6,P-GPS,
271000,2026-03-02 08:02:26,22.3091427214255,39.0983715421324,33.464568,,,37.529175741616,1.312336,0,3.7823820108,54.467849512,31,5,7.574,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.8, -5.1, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,61,3.796,3.775,0,0,0,0,5.744,131.72,37.529175741616,33.464568,6,P-GPS,
271200,2026-03-02 08:02:26,22.3091427295041,39.0983714376598,33.464568,,,37.529175741616,1.312336,0,3.78444894,54.503282584,31,5,7.58,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.6, -3.6, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,60,3.799,3.779,0,0,0,0,5.433,131.54,37.529175741616,33.464568,6,P-GPS,
271400,2026-03-02 08:02:26,22.3091427312347,39.0983713372987,33.464568,,,37.529175741616,1.312336,0,3.7845145568,54.537075236,31,5,7.58,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -4.2, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,60,3.799,3.779,0,0,0,0,5.433,131.54,37.529175741616,33.464568,6,P-GPS,
271600,2026-03-02 08:02:26,22.3091427362763,39.0983714190192,33.464568,,,37.529175741616,1.312336,0,3.7867783364,54.564962376,31,5,7.58,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,2, -5.2, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,60,3.799,3.779,0,0,0,0,5.433,131.54,37.529175741616,33.464568,6,P-GPS,
271800,2026-03-02 08:02:27,22.3091428461351,39.0983716799135,33.464568,,,37.529175741616,1.312336,0.3131716,3.8295276816,54.661747156,31,5,7.58,39.825763741616,35.761156,5.368656,8.6662732432,0.223694,0.223694,0,1.8, -2.2, -5.4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,60,3.799,3.779,0,0,0,0,5.433,131.54,37.529175741616,33.464568,6,P-GPS,
272000,2026-03-02 08:02:27,22.3091429118953,39.0983719032165,33.464568,,,37.529175741616,1.312336,0,3.8573820132,54.7408154,31,5,7.58,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.8, -0.7, -5.4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,60,3.799,3.779,0,0,0,0,5.433,131.54,37.529175741616,33.464568,6,P-GPS,
272200,2026-03-02 08:02:27,22.3091428220833,39.0983720229822,33.464568,,,37.529175741616,1.312336,0,3.8273623272,54.792652672,31,5,7.579,39.825763741616,35.761156,5.368656,8.6662732432,0,0,0,1.9, -4.3, -4.4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,60,3.795,3.776,0,0,0,0,5.403,131.54,37.529175741616,33.464568,6,P-GPS,
